"","SRR1039508","SRR1039509","SRR1039512","SRR1039513","SRR1039516","SRR1039517","SRR1039520","SRR1039521"
"ILF3-DT",95.2473659838459,90.7534209633148,107.582935320009,75.0084422329399,78.5368275598331,70.2172441802153,103.842389565855,73.2356564228796
"ILK",23.5663585939413,22.4082520897073,27.3226502400023,24.0027015145408,15.3659010443152,34.3921195984728,21.8615556980747,15.920794874539
"ILKAP",373.134011070737,442.56297877172,352.63295466003,334.537652358912,347.440095835349,326.725136185492,355.250280093714,351.318873564828
"ILRUN",1720.34417735771,1976.40783431219,1785.36442662015,2181.24550013389,1873.78626623732,1771.91066181299,1885.55917895894,1923.23202084432
"ILRUN-AS1",19.6386321616177,17.9266016717659,19.6381548600017,13.5015196019292,27.3171574121159,20.7785722574107,19.6754001282672,20.1663401744161
"ILRUNP1",0,0,0.853832820000072,0,0.853661169128621,0,0,0
"ILVBL",841.515388125319,813.419550856377,689.896918560058,688.577499698388,612.075058265221,764.508158574385,784.829849560882,730.233791578857
"ILVBL-AS1",0,1.12041260448537,1.70766564000014,4.50050653397639,0,0,1.09307778490374,2.12277264993854
"IMMP1L",57.9339648767723,73.9472318960342,75.1372881600064,99.0111437474806,81.9514722363476,63.0522192638668,71.0500560187428,83.8495196725723
"IMMP1LP1",0,0,0,0,1.70732233825724,0,0,0
"IMMP1LP2",0,0,0,0,0,0,0,0
"IMMP1LP3",0,0,0,0,0,0,0,0
"IMMP2L",97.2112292000077,103.077959612654,100.752272760009,94.5106372135042,138.293109398837,109.624881220132,102.749311780951,128.427745321282
"IMMT",1092.88987979403,1201.08231200831,1143.2821459801,1179.13271190181,1254.02825744994,1382.84980885526,989.235395337881,1056.07939334442
"IMMTP1",0,0,0,0,0,0,0,0
"IMP3",410.44741217781,460.489580443486,297.987654180025,300.033768931759,280.854524643316,374.014300633392,377.111835791789,369.362441089306
"IMP3P1",0,0,0,0,0,0,0,0
"IMP3P2",0,0,0,0,0,0.71650249163485,1.09307778490374,0
"IMP4",467.399445446502,599.420743399672,453.385227420038,508.557238339332,455.855064314683,627.656182672129,472.209603078414,520.079299234942
"IMPA1",229.771996290927,290.18686456171,278.349499320024,402.045250368558,297.07408685676,338.189176051649,248.128657173148,318.415897490781
"IMPA1P1",0,1.12041260448537,0,0,0,0,1.09307778490374,0
"IMPA2",197.368253224258,656.561786228425,257.857511640022,1372.6544928628,178.415184347882,1087.6507823017,191.288612358154,1098.53484634319
"IMPACT",812.057439882893,747.31520719174,873.470974860074,889.600124882667,755.490134678829,693.574411902535,821.994494247609,779.057562527444
"IMPDH1",805.183918626326,1110.328891045,723.196398540061,763.585941931328,705.124125700241,1124.19240937508,667.870526576182,914.91501212351
"IMPDH1P10",0,2.24082520897073,0.853832820000072,0,0,0,2.18615556980747,0
"IMPDH1P11",0,0,0,0,0,0,0,0
"IMPDH1P2",0,0,0,0,0,0.71650249163485,0,1.06138632496927
"IMPDH1P3",0,0,0,0,0,0,0,0
"IMPDH1P4",0,1.12041260448537,0,0,1.70732233825724,0,0,0
"IMPDH1P5",0.981931608080886,2.24082520897073,0.853832820000072,0,0,2.14950747490455,2.18615556980747,2.12277264993854
"IMPDH1P6",0.981931608080886,2.24082520897073,0,1.5001688446588,0.853661169128621,1.4330049832697,0,0
"IMPDH1P7",0,0,0,0,0,0,0,0
"IMPDH1P8",5.89158964848531,3.3612378134561,9.3921610200008,6.00067537863519,3.41464467651448,5.01551744144395,9.83770006413362,5.30693162484635
"IMPDH1P9",0,0,0,0,0.853661169128621,0,0,0
"IMPDH2",3968.96755986294,3853.09894682518,2848.38628752024,2376.26744993953,2903.30163620644,2247.66831625853,2790.62758485924,2445.4340927292
"IMPG1",12.7651109050515,10.0837134403683,8.53832820000072,15.001688446588,7.68295052215759,12.8970448494273,10.9307778490374,12.7366358996312
"IMPG2",8.83738447272797,7.84288823139757,9.3921610200008,7.50084422329399,8.53661169128621,4.2990149498091,16.396166773556,9.55247692472342
"INA",4.90965804040443,12.324538649339,8.53832820000072,13.5015196019292,9.39027286041483,12.1805423577925,6.55846670942241,3.18415897490781
"INAFM1",139.434288347486,133.329099933759,92.2139445600078,135.015196019292,95.6100509424055,90.995816437626,144.286267607293,139.041608570974
"INAFM2",58.9158964848531,66.1043436646367,72.5757897000061,61.5069226310107,91.3417450967624,163.362568092746,62.3054337395129,82.788133347603
"INAVA",0,0,0,0,0,0,0,0
"INCA1",76.5906654303091,58.2614554332391,85.3832820000072,126.014182951339,67.439232361161,74.5162591300245,84.1669894375876,81.7267470226337
"INCENP",277.886645086891,247.611185591266,207.481375260018,184.520767893032,269.756929444644,197.038185199584,212.057090271325,254.732717992625
"INE1",13.7470425131324,16.8061890672805,10.2459938400009,12.0013507572704,12.8049175369293,20.7785722574107,26.2338668376897,23.3504991493239
"INF2",2481.3411736204,2694.59231378731,1951.86182652017,2529.28467209473,2135.86024515981,2909.00011603749,2306.39412614688,3163.99263473339
"ING1",185.585073927287,191.590555366998,174.181895280015,183.020599048373,179.26884551701,166.228578059285,177.078601154405,202.72478806913
"ING2",172.819963022236,471.69370648834,265.542007020022,657.073953960553,199.756713576097,376.163808108297,250.314812742955,676.103089005425
"ING3",119.795656185868,133.329099933759,180.158725020015,138.015533708609,148.53704342838,147.599513276779,159.589356595945,140.102994895944
"ING4",512.568299418222,419.034314077527,577.190986320049,529.559602164555,553.172437595346,361.117255783965,557.469670300905,502.035731710464
"ING5",262.175739357597,374.217809898113,257.857511640022,334.537652358912,254.391028400329,271.554444329608,304.968701988142,348.13471458992
"INGX",0,0,0,0,0,0,0,0
"INHA",11.7831792969706,20.1674268807366,13.6613251200012,16.5018572912468,17.0732233825724,22.9280797323152,14.2100112037486,32.9029760740474
"INHBA",469.363308662663,733.870255937916,645.497611920055,949.606878669019,710.246092715012,2236.20427639237,439.417269531302,887.318967674309
"INHBA-AS1",2.94579482424266,5.60206302242684,13.6613251200012,10.5011819126116,10.2439340295434,12.1805423577925,9.83770006413362,4.24554529987708
"INHBB",29.4579482424266,320.438004882815,53.7914676600045,451.550822242298,104.146662633692,1829.94736363541,62.3054337395129,510.526822310219
"INHBC",0.981931608080886,0,1.70766564000014,4.50050653397639,0,2.14950747490455,1.09307778490374,4.24554529987708
"INHBE",26.5121534181839,7.84288823139757,30.7379815200026,10.5011819126116,28.1708185812445,6.44852242471365,19.6754001282672,5.30693162484635
"INHCAP",3.92772643232354,3.3612378134561,7.68449538000065,9.00101306795278,12.8049175369293,7.1650249163485,12.0238556339411,7.42970427478489
"INIP",445.796950068722,313.715529255903,436.308571020037,328.536976980277,449.879436130783,355.385235850886,388.042613640826,307.802034241088
"INKA1",54.0062384444487,59.3818680377245,38.4224769000033,39.0043899611287,41.8293972873024,55.1706918558835,66.6777448791279,49.8851572735557
"INKA2",208.169500913148,155.737352023466,161.374402980014,103.511650281457,299.635070364146,368.998783191948,130.076256403545,96.5861555722035
"INKA2-AS1",0.981931608080886,3.3612378134561,0.853832820000072,0,2.56098350738586,3.58251245817425,2.18615556980747,2.12277264993854
"INMT",120.777587793949,216.239632665676,748.811383140063,1558.67542960049,386.708509615265,1479.57764522597,397.88031370496,581.63970608316
"INMT-MINDY4",0.981931608080886,0,0,1.5001688446588,0,0.71650249163485,0,0
"INO80",926.943438028356,1092.40228937323,1067.29102500009,1282.64436218327,908.295483952852,1364.22074407276,929.116117168175,1198.30516089031
"INO80-AS1",0,0,0,0,0.853661169128621,1.4330049832697,0,0
"INO80B",336.802541571744,321.5584174873,343.240793640029,246.027690524043,276.586218797673,259.373901971816,316.992557622083,327.968374415504
"INO80C",58.9158964848531,45.9369167839001,55.4991333000047,36.0040522718111,54.6343148242317,39.4076370399168,48.0954225357644,42.4554529987708
"INO80D",287.7059611677,333.882956136639,337.263963900029,376.542380009358,306.464359717175,337.472673560015,330.109491040928,314.170352190904
"INO80E",500.785120121252,481.777419928708,566.091159660048,505.556900650015,437.928179762982,477.907161920445,473.302680863318,465.948596661509
"INPP1",400.628096097001,314.835941860388,348.363790560029,258.029041281313,395.245121306551,342.488191001459,374.925680221981,291.881239366549
"INPP4A",737.430637668745,639.755597161145,712.95040470006,778.587630377916,652.197133214266,717.93549661812,744.385971519444,694.146656529902
"INPP4B",161.036783725265,194.951793180454,200.650712700017,178.520092514397,274.878896459416,374.730803125027,324.644102116409,303.556488941211
"INPP5A",530.243068363678,1277.27036911332,812.848844640069,2371.76694340556,478.903915881156,1223.06975322069,943.326128371924,2383.87368588098
"INPP5B",438.923428812156,349.568732599435,482.415543300041,454.551159931616,431.098890409953,352.519225884346,433.951880606783,409.695121438138
"INPP5D",30.4398798505075,10.0837134403683,35.007145620003,6.00067537863519,25.6098350738586,6.44852242471365,14.2100112037486,2.12277264993854
"INPP5E",345.639926044472,403.348537614732,306.525982380026,327.036808135618,298.781409195017,356.101738342521,339.947191105062,404.388189813292
"INPP5F",599.960212537421,611.745282049011,686.481587280058,720.081045436223,282.561846981573,297.348534028463,614.309715115899,711.128837729411
"INPP5J",4.90965804040443,3.3612378134561,4.26916410000036,0,5.12196701477172,4.2990149498091,4.37231113961494,2.12277264993854
"INPP5K",625.490434347524,785.409235744242,626.713289880053,1002.11278823208,591.587190206134,732.982048942452,602.285859481958,1023.17641727038
"INPPL1",2415.55175587898,2895.14616999019,2196.05801304019,2152.74229208537,2700.98393912296,2648.90971157404,2174.13171417353,2451.80241067901
"INS",0,0,0,0,0,0,0,0
"INS-IGF2",0,0,0,0,0,0,0,0
"INSC",0.981931608080886,0,0.853832820000072,1.5001688446588,4.2683058456431,7.1650249163485,1.09307778490374,3.18415897490781
"INSIG1",637.273613644495,262.176549449576,416.670416160035,165.018572912468,197.195730068711,101.743353812149,272.17636844103,218.645582943669
"INSIG1-DT",20.6205637696986,3.3612378134561,13.6613251200012,3.00033768931759,5.97562818390034,2.14950747490455,3.27923335471121,1.06138632496927
"INSIG2",484.092282783877,443.683391376205,324.456471600027,508.557238339332,313.293649070204,452.829574713225,404.438780414382,582.701092408129
"INSL3",0,1.12041260448537,0,0,0,1.4330049832697,0,0
"INSL4",0,0,0,0,0,0.71650249163485,0,0
"INSL5",0,0,0,0,1.70732233825724,0.71650249163485,0,0
"INSL6",0,0,0,0,0,0,0,0
"INSM1",0,0,0,0,0,0,0,0
"INSM2",0,0,0,0,0,0,0,0
"INSR",641.201340076818,667.765912273279,560.114329920047,961.608229426289,431.952551579082,569.619480849706,558.562748085809,1010.43978137074
"INSRR",1.96386321616177,0,0.853832820000072,0,1.70732233825724,0.71650249163485,0,0
"INSYN1",26.5121534181839,25.7694899031634,40.9839753600035,30.0033768931759,35.8537691034021,9.31453239125306,60.1192781697055,41.3940666738015
"INSYN1-AS1",0,0,0,0,0,0,0,0
"INSYN2A",20.6205637696986,69.4655814780928,16.2228235800014,57.0064160970343,14.5122398751866,19.345567274141,13.1169334188448,216.522810293731
"INSYN2B",74.6268022141473,41.4552663659586,80.2602850800068,33.0037145824935,23.9025127356014,28.660099665394,75.4223671583578,41.3940666738015
"INTS1",2549.09445457798,2171.35962749264,2091.03657618018,1807.70345781385,2496.10525853209,2618.81660692538,2139.15322505661,2117.46571831369
"INTS10",909.2686690829,1006.13051882786,756.495878520064,850.595734921538,805.856143657418,687.125889477822,906.161483685197,911.730853148602
"INTS11",1093.87181140211,1234.69469014287,1065.58335936009,984.110762096171,1063.66181673426,1068.30521502756,976.118461919036,1067.75464291908
"INTS12",160.054852117184,193.831380575969,181.012557840015,168.018910601785,170.732233825724,176.976115433808,141.007034252582,163.453494045267
"INTS13",390.808780016193,410.071013241644,370.563443880031,351.039509650159,466.952659513355,459.278097137939,319.178713191891,308.863420566057
"INTS14",549.881700525296,500.824434204959,554.137500180047,544.561290611143,495.1234780946,489.371201786603,502.815781055718,555.105047958928
"INTS2",287.7059611677,238.647884755383,227.119530120019,300.033768931759,246.708077878171,305.230061436446,244.849423818437,247.30301371784
"INTS3",2468.57606271535,2123.18188549977,2388.1703975402,2073.23334331846,2230.61663493309,1999.04195166123,2220.04098113949,2294.71723458356
"INTS4",517.477957458627,430.238440122381,501.199865340042,492.055381048086,530.977247198002,440.649032355433,475.488836433125,406.51096246323
"INTS4P1",104.084750456574,81.7901201274318,46.960805100004,79.5089487669163,64.8782488537752,68.0677367053108,74.329289373454,63.6831794981562
"INTS4P2",0,0,0,0,0,0,0,0
"INTS5",425.176386299024,477.295769510766,345.802292100029,454.551159931616,357.684029864892,397.658882857342,437.231113961494,453.211960761878
"INTS6",503.730914945494,543.400113175403,467.046552540039,544.561290611143,588.17254552962,667.063819712046,502.815781055718,459.580278711694
"INTS6-AS1",17.6747689454559,19.0470142762512,33.2994799800028,24.0027015145408,35.0001079342734,15.7630548159667,27.3269446225934,16.9821811995083
"INTS6L",201.295979656582,165.821065463834,201.504545520017,186.020936737691,169.024911487467,124.671433544464,217.522479195843,176.190129944899
"INTS6L-AS1",0.981931608080886,0,0.853832820000072,0,0,0,1.09307778490374,1.06138632496927
"INTS6P1",25.530221810103,21.287839485222,17.9304892200015,19.5021949805644,17.926884551701,20.0620697657758,12.0238556339411,11.675249574662
"INTS7",414.375138610134,324.919655300757,371.417276700031,217.524482475526,408.903700012609,260.090404463451,316.992557622083,212.277264993854
"INTS8",642.183271684899,533.316399735035,514.861190460044,567.063823281025,612.92871943435,533.077853776329,559.655825870713,534.938707784512
"INTS9",245.482902020221,234.166234337442,247.611517800021,250.528197058019,228.78119332647,263.672916921625,272.17636844103,246.24162739287
"INTS9-AS1",0,0,0,0,0,0,0,1.06138632496927
"INTU",370.188216246494,286.825626748254,439.723902300037,417.046938815146,439.63550210124,793.884760731414,367.274135727655,365.116895789429
"INVS",373.134011070737,359.652446039803,316.771976220027,270.030392038583,381.586542600493,342.488191001459,306.061779773046,315.231738515873
"IP6K1",1377.65004613748,1406.11781862914,1261.96490796011,1638.18437836741,1246.34530692779,1482.44365519251,1254.85329706949,1560.23789770483
"IP6K2",926.943438028356,705.859940825781,980.200077360083,798.08982535848,828.051334054762,544.541893642486,803.412171904246,818.328856551307
"IP6K3",34.367606282831,41.4552663659586,28.1764830600024,22.502532669882,65.7319100229038,96.01133387907,7.65154449432615,9.55247692472342
"IPCEF1",29.4579482424266,24.6490772986781,24.7611517800021,34.5038834271523,17.0732233825724,35.1086220901077,28.4200224074971,9.55247692472342
"IPMK",312.254251369722,425.75678970444,201.504545520017,351.039509650159,316.708293746718,493.670216736412,228.453257044881,373.607986389183
"IPMKP1",0,1.12041260448537,0.853832820000072,1.5001688446588,0,4.2990149498091,0,1.06138632496927
"IPO11",463.471719014178,422.395551890983,472.16954946004,424.54778303844,429.391568071696,473.608146970636,419.741869403034,424.554529987708
"IPO13",739.394500884907,907.534209633147,768.449538000065,744.083746950763,731.587621943228,679.244362069838,732.362115885503,798.162516376891
"IPO4",0.981931608080886,2.24082520897073,2.56149846000022,3.00033768931759,0,0,3.27923335471121,1.06138632496927
"IPO5",4252.74579459832,3773.54965190672,4357.96271328037,4291.98306456882,3978.9147093085,3823.9737978552,5435.87582432628,4378.21859049824
"IPO5P1",50.0785120121252,26.8899025076488,49.5223035600042,46.5052341844227,51.2196701477172,51.5881793977092,41.536955826342,35.0257487239859
"IPO7",3472.11016617401,3747.78016200355,3242.85705036027,3796.92734583142,3301.10774102038,3768.80310599931,3594.03975676348,3930.3135613612
"IPO7P1",10.8012476888897,3.3612378134561,3.41533128000029,4.50050653397639,3.41464467651448,6.44852242471365,5.46538892451868,1.06138632496927
"IPO7P2",25.530221810103,31.3715529255903,27.3226502400023,30.0033768931759,18.7805457208297,29.3766021570289,28.4200224074971,29.7188170991395
"IPO8",1371.758456489,1182.03529773206,1414.80098274012,1350.15196019292,1511.83393052679,1450.20104306894,1431.93189822389,1412.7051985341
"IPO8P1",19.6386321616177,16.8061890672805,19.6381548600017,22.502532669882,17.0732233825724,15.0465523243319,10.9307778490374,16.9821811995083
"IPO9",2353.69006456988,2079.48579392484,2241.31115250019,2038.72945989131,2418.42209214138,2074.27471328289,2141.33938062642,2096.23799181431
"IPO9-AS1",0.981931608080886,1.12041260448537,0,3.00033768931759,0,0.71650249163485,2.18615556980747,1.06138632496927
"IPP",271.995055438405,219.600870479132,320.187307500027,282.031742795854,274.025235290287,279.435971737592,307.15485755795,274.899058167041
"IPPK",57.9339648767723,57.1410428287537,46.960805100004,37.5042211164699,70.0002158685469,59.4697068056926,52.4677336753793,56.2534752233713
"IPPKP1",0,0,0,0,0,0,0,0
"IQANK1",5.89158964848531,7.84288823139757,14.5151579400012,15.001688446588,8.53661169128621,12.1805423577925,8.74462227922989,8.49109059975416
"IQCA1",20.6205637696986,5.60206302242684,52.9376348400045,21.0023638252232,30.7318020886303,9.31453239125306,42.6300336112457,18.0435675244776
"IQCA1-AS1",0,0,0,0,0,0,0,0
"IQCB1",226.826201466685,215.119220061191,292.010824440025,258.029041281313,210.854308774769,237.87882722277,172.70629001479,161.330721395329
"IQCB2P",0,1.12041260448537,0.853832820000072,0,0,0,0,1.06138632496927
"IQCC",19.6386321616177,31.3715529255903,54.6453004800046,27.0030392038584,36.7074302725307,39.4076370399168,53.560811460283,32.9029760740474
"IQCD",19.6386321616177,14.5653638583098,34.1533128000029,21.0023638252232,29.8781409195017,29.3766021570289,33.8854113320158,40.3326803488322
"IQCE",713.864279074804,700.257877803355,721.488732900061,739.583240416787,890.368599401151,802.482790631033,823.087572032513,741.909041153519
"IQCF1",0,0,0,0,0,0,0,1.06138632496927
"IQCF2",0,0,0,0,0,0,0,0
"IQCF3",0,0,0,0,0,0,0,0
"IQCF4P",0,0,0,0,0,0,0,0
"IQCF5",0,0,0,0,0,0,0,0
"IQCF5-AS1",0,0,0,0,0,0,0,0
"IQCF6",0,0,0,0,0,0,0,0
"IQCG",203.259842872743,231.925409128471,242.488520880021,210.023638252232,227.073870988213,258.657399480181,218.615556980747,204.847560719069
"IQCH",27.4940850262648,35.8532033435318,42.6916410000036,27.0030392038584,34.1464467651448,27.9435971737592,36.0715669018233,26.5346581242317
"IQCH-AS1",72.6629389979855,132.208687329273,134.905585560011,322.536301601641,75.1221828833186,112.490891186672,95.097767286625,193.172311144407
"IQCJ",0,0,0,0,0,0,0,0
"IQCJ-SCHIP1-AS1",0,0,0,1.5001688446588,0,0,0,0
"IQCK",199.33211644042,221.841695688103,244.196186520021,352.539678494817,257.805673076843,216.383752473725,215.336323626036,385.283235963845
"IQCM",0,0,0,0,0,0,0,0
"IQCN",136.488493523243,67.224756269122,183.574056300016,106.511987970775,56.341637162489,31.5261096319334,95.097767286625,71.112883772941
"IQGAP1",6416.92305880859,6840.11895038317,6466.92977868055,7310.32278002232,6802.82585678598,8216.85057406846,6907.15852280671,8025.14200309265
"IQGAP2",186.567005535368,91.8738335678001,59.7682974000051,37.5042211164699,81.097811067219,80.9647815547381,78.701600513069,47.7623846236171
"IQGAP3",67.7532809575811,34.7327907390464,35.007145620003,40.5045588057875,25.6098350738586,19.345567274141,42.6300336112457,42.4554529987708
"IQSEC1",1187.15531416979,1011.73258185029,1471.15394886012,1075.62106162036,996.2225843731,1094.09930472642,1298.57640846564,1312.93488398699
"IQSEC2",308.326524937398,310.354291442447,327.017970060028,373.542042320041,297.927748025889,332.457156118571,314.806402052276,329.029760740473
"IQSEC3",7.85545286464709,3.3612378134561,5.97682974000051,7.50084422329399,10.2439340295434,5.7320199330788,21.8615556980747,15.920794874539
"IQSEC3P1",0,1.12041260448537,0,3.00033768931759,0.853661169128621,2.14950747490455,1.09307778490374,1.06138632496927
"IQUB",38.2953327151545,44.8165041794147,51.2299692000043,43.5048964951051,11.0975951986721,12.8970448494273,48.0954225357644,60.4990205232484
"IRAG1",3355.26030481239,3254.79861602999,6423.38430486054,8808.99145583646,3558.05975292809,7384.27467878877,5197.58486721726,5689.03070183528
"IRAG1-AS1",6.8735212565662,11.2041260448537,15.3689907600013,21.0023638252232,16.2195622134438,25.7940896988546,6.55846670942241,14.8594085495698
"IRAG2",2.94579482424266,1.12041260448537,3.41533128000029,1.5001688446588,1.70732233825724,0.71650249163485,3.27923335471121,0
"IRAIN",9.81931608080886,11.2041260448537,9.3921610200008,13.5015196019292,5.97562818390034,10.7475373745228,15.3030889886523,19.1049538494468
"IRAK1",2862.33063755578,2795.42944819099,1802.44108302015,2241.25225392024,2360.37313264064,3410.55186018189,2215.66866999987,2571.73906540054
"IRAK1BP1",126.669177442434,115.402498261993,143.443913760012,129.014520640657,115.244257832364,106.758871253593,132.262411973352,119.936654721527
"IRAK2",54.9881700525296,22.4082520897073,58.914464580005,22.502532669882,86.2197780819907,45.8561594646304,53.560811460283,30.7802034241088
"IRAK3",430.086044339428,871.681006289616,257.003678820022,696.078343921682,583.050578514848,839.02441770441,314.806402052276,699.453588154749
"IRAK4",501.767051729333,596.059505586215,539.622342240046,516.058082562626,548.050470580574,422.736470064562,577.145070429172,582.701092408129
"IREB2",1121.36589642837,1078.95733811941,1122.7901583001,1195.63456919306,1115.73514805111,1180.79610621423,1037.33081787364,1126.13089079239
"IRF1",568.538401078833,371.976984689142,636.959283720054,541.560952921826,515.611346153687,250.775872072198,567.307370365039,515.833753935065
"IRF1-AS1",145.325877995971,124.365799097876,156.251406060013,132.014858329974,136.585787060579,98.1608413539745,173.799367799694,119.936654721527
"IRF2",657.894177414193,786.529648348728,549.868336080047,754.584928863375,639.392215677337,672.795839645125,570.58660371975,838.495196725723
"IRF2-DT",17.6747689454559,12.324538649339,29.8841487000025,21.0023638252232,17.926884551701,27.2270946821243,16.396166773556,35.0257487239859
"IRF2BP1",360.368900165685,313.715529255903,297.987654180025,223.525157854161,324.391244268876,242.177842172579,362.90182458804,302.495102616242
"IRF2BP2",1290.25813301828,873.921831498586,823.09483848007,837.094215319609,934.75898019584,792.451755748145,1270.15638605814,888.380353999278
"IRF2BPL",1368.81266166475,1621.23703869033,1440.41596734012,1182.13304959113,1607.44398146919,1263.91039524388,1334.64797536746,1397.84578998453
"IRF3",496.857393688928,504.185672018415,478.14637920004,435.048964951051,439.63550210124,418.437455114753,567.307370365039,459.580278711694
"IRF4",140.416219955567,388.783173756422,91.3601117400077,358.540353873453,63.1709265155179,84.5472940129124,333.388724395639,431.984234262493
"IRF5",0.981931608080886,0,0,0,0.853661169128621,0,1.09307778490374,0
"IRF5P1",0,0,0,0,0,0,0,0
"IRF6",11.7831792969706,12.324538649339,90.5062789200077,111.012494504751,11.9512563678007,19.345567274141,88.5393005772026,95.5247692472342
"IRF7",162.018715333346,162.459827650378,128.074923000011,127.514351795998,148.53704342838,148.316015768414,138.820878682774,149.655471820667
"IRF8",0.981931608080886,0,0,0,0,0,0,0
"IRF9",41.2411275393972,41.4552663659586,61.4759630400052,39.0043899611287,46.9513643020741,34.3921195984728,49.1885003206681,48.8237709485864
"IRGC",0,1.12041260448537,0,0,0.853661169128621,0.71650249163485,0,0
"IRGM",0,0,0.853832820000072,0,0,2.8660099665394,1.09307778490374,2.12277264993854
"IRGQ",372.152079462656,396.62606198782,377.394106440032,408.045925747193,449.879436130783,358.251245817425,474.395758648221,458.518892386724
"IRS1",2824.03530484063,4714.69623967443,2270.34146838019,3436.8868231133,3605.86477839929,5607.34849953434,2205.83096993574,4295.43045715063
"IRS2",782.599491640466,2161.27591405227,685.627754460058,3574.90235682191,641.099538015594,2898.25257866297,792.481394055208,4325.14927424977
"IRS3P",0,0,0,0,0,0.71650249163485,0,1.06138632496927
"IRS4",0,1.12041260448537,0,0,0,0,0,0
"IRX1",0,0,0,0,0,0,0,0
"IRX1P1",0,0,0,0,0,0,0,1.06138632496927
"IRX2",41.2411275393972,50.4185672018415,46.960805100004,55.5062472523755,8.53661169128621,12.1805423577925,111.493934060181,116.75249574662
"IRX3",5.89158964848531,1.12041260448537,2.56149846000022,3.00033768931759,5.97562818390034,0,0,1.06138632496927
"IRX4",0,0,0,0,0,0,0,0
"IRX4-AS1",0,0,0,0,0,0,0,0
"IRX5",0,0,0,0,0,0.71650249163485,1.09307778490374,1.06138632496927
"IRX6",0.981931608080886,0,1.70766564000014,6.00067537863519,0,2.14950747490455,0,0
"ISCA1",610.761460226311,815.660376065347,660.012769860056,1012.61397014469,604.392107743063,878.432054744327,623.054337395129,915.976398448479
"ISCA1P1",79.5364602545518,110.920847844051,81.9679507200069,141.015871397927,73.4148605450614,106.758871253593,80.8877560828764,111.445564121773
"ISCA1P2",0,1.12041260448537,0,0,0,0,0,0
"ISCA1P3",0,0,0,0,0,0,0,0
"ISCA1P4",0.981931608080886,1.12041260448537,0,1.5001688446588,0.853661169128621,0.71650249163485,1.09307778490374,0
"ISCA1P6",6.8735212565662,15.6857764627951,11.953659480001,12.0013507572704,13.6585787060579,15.7630548159667,5.46538892451868,16.9821811995083
"ISCA2",184.603142319207,219.600870479132,175.889560920015,213.023975941549,134.024803553193,179.125622908713,148.658578746908,195.295083794346
"ISCA2P1",0,0,0,0,0,0,0,0
"ISCU",2964.45152479619,2972.45463969968,2542.71413796022,2613.29412739562,2714.64251782901,2163.12102224561,2273.60179259977,2181.14889781185
"ISCUP1",0,0,0,0,0,0,0,0
"ISG15",313.236182977803,262.176549449576,182.720223480015,135.015196019292,169.878572656595,163.362568092746,156.310123241234,184.681220544653
"ISG20",40.2591959313163,47.0573293883854,60.6221302200051,54.0060784077167,40.1220749490452,83.8307915212775,38.2577224716307,38.2099076988937
"ISG20L2",395.718438056597,430.238440122381,420.085747440036,378.042548854017,400.367088321323,429.90149498091,405.531858199286,373.607986389183
"ISL1",0,0,0,0,0,0,0,0
"ISL2",24.5482902020221,33.612378134561,14.5151579400012,9.00101306795278,17.926884551701,25.7940896988546,37.164644686727,50.9465435985249
"ISLR",3837.3887243801,3227.90871352234,4162.43499750035,3762.42346240426,2726.59377419681,2360.87570993683,6184.63410698534,5118.00485900182
"ISLR2",0.981931608080886,1.12041260448537,3.41533128000029,0,0,0.71650249163485,2.18615556980747,2.12277264993854
"ISM1",36.3314694989928,88.512595754344,46.960805100004,87.0097929902102,11.9512563678007,13.6135473410622,48.0954225357644,73.2356564228796
"ISM1-AS1",0.981931608080886,0,0,0,0.853661169128621,0,0,0
"ISM2",0,1.12041260448537,2.56149846000022,0,6.82928935302896,3.58251245817425,1.09307778490374,1.06138632496927
"ISOC1",407.501617353568,378.699460316054,246.757684980021,261.029378970631,239.025127356014,247.193359614023,290.758690784394,279.144603466918
"ISOC2",408.483548961648,378.699460316054,355.19445312003,295.533262397783,387.562170784394,441.365534847068,325.737179901313,297.188170991395
"IST1",2180.87010154765,2269.95593668735,2060.29859466017,2241.25225392024,2130.73827814504,2009.78948903576,2173.03863638863,2165.22810293731
"ISX",0,0,0,0,0,0,0,0
"ISY1",213.079158953552,216.239632665676,160.520570160014,207.023300562914,160.488299796181,146.883010785144,174.892445584598,196.356470119315
"ISY1-RAB43",0,0,0,0,0,0,0,0
"ISYNA1",139.434288347486,69.4655814780928,133.197919920011,99.0111437474806,114.390596663235,91.7123189292609,189.102456788346,114.629723096681
"ITCH",1399.25254151526,1503.59371521936,1323.44087100011,1726.69434020228,1348.78464722322,1549.79488940618,1490.9580986087,1835.13695587187
"ITCH-AS1",0,0,0,0,0,0,0,0
"ITCH-IT1",0,2.24082520897073,0,0,0,0.71650249163485,0,0
"ITFG1",1558.32546202437,1658.21065463834,1720.47313230015,2103.23672021163,1573.29753470405,1635.77518840236,1518.28504323129,1839.38250117174
"ITFG1-AS1",0,0,0,1.5001688446588,0.853661169128621,0,2.18615556980747,0
"ITFG2",297.525277248508,210.637569643249,372.271109520031,247.527859368702,314.147310239332,247.909862105658,290.758690784394,227.136673543424
"ITFG2-AS1",0,1.12041260448537,0,0,0.853661169128621,0.71650249163485,2.18615556980747,0
